Date,CampaignID,CampaignName,Platform,TargetAudience,Impressions,Clicks,Leads,Applications,Enrollments,Cost (₹),Revenue (₹),Region,CTR,CPC,Conversion_Rate,CPA,ROAS
2024-08-20,AD005,Semester Exchange Program,Instagram,22–27 Age,266600,18274,4074,2224,907,192783.02,4819731.14,South India,6.854463615903976,10.549579730765021,22.29396957425851,212.5501874310915,25.000807332513
2024-08-21,AD001,UG Admission,Google Ads,17–21 Age,246115,17238,2715,1569,816,239237.62,5018704.73,East India,7.004042825508401,13.878502146420699,15.750087017055343,293.18335784313723,20.977907780557256
2024-08-21,AD005,Semester Exchange Program,Instagram,17–21 Age,286047,14611,3332,1656,978,195179.76,5342189.13,North India,5.107901848297657,13.358412155225516,22.804736157689412,199.57030674846627,27.370610200565878
2024-08-22,AD001,UG Admission,Google Ads,17–21 Age,55434,3340,628,299,157,47688.64,567663.31,Pan India,6.025183100624166,14.278035928143712,18.802395209580837,303.74929936305733,11.903533210424959
2024-08-22,AD005,Semester Exchange Program,Instagram,17–21 Age,138420,9190,1758,895,476,121775.58,3796435.52,South India,6.639213986418148,13.250879216539717,19.12948857453754,255.83105042016808,31.175671838311096
2024-08-23,AD001,UG Admission,Google Ads,17–21 Age,212121,8521,1831,1065,523,210422.93,1816349.21,South India,4.017046874189732,24.69462856472245,21.48808825255252,402.33829827915866,8.631897721412775
2024-08-23,AD005,Semester Exchange Program,Instagram,22–27 Age,174155,7729,1269,726,423,114529.99,1755445.01,South India,4.438000631621257,14.818215810583517,16.41868288264976,270.75647754137117,15.327382897702165
2024-08-24,AD001,UG Admission,Google Ads,17–21 Age,298055,23238,3774,2035,1015,255249.45,5574248.14,West India,7.796547617050545,10.984140201394268,16.240640330493157,251.4772906403941,21.83843350103203
2024-08-24,AD005,Semester Exchange Program,Instagram,17–21 Age,73433,3246,574,335,163,43645.42,1029954.06,Pan India,4.420355970748846,13.445908810844115,17.683302526186075,267.76331288343556,23.598216261866654
2024-08-25,AD001,UG Admission,Google Ads,17–21 Age,273318,12830,2725,1477,719,249800.87,3360100.1,West India,4.6941657702749175,19.470060015588466,21.239282930631333,347.4281919332406,13.45111448170697
2024-08-25,AD005,Semester Exchange Program,Instagram,17–21 Age,190927,8324,1746,1040,502,153681.46,1737263.59,West India,4.359781487165252,18.462453147525228,20.975492551657858,306.13836653386454,11.30431471694764
2024-08-26,AD001,UG Admission,Google Ads,17–21 Age,280548,22400,3381,2001,1115,243363.91,7580435.6,Pan India,7.984373440552063,10.864460267857144,15.09375,218.26359641255607,31.148561017120407
2024-08-26,AD005,Semester Exchange Program,Instagram,17–21 Age,285397,15333,2569,1619,881,167612.44,5312696.48,Pan India,5.372516179217021,10.931483727907128,16.754712058957804,190.25248581157774,31.696313710366606
2024-08-27,AD001,UG Admission,Google Ads,17–21 Age,230587,11780,2103,985,557,170545.05,2172105.58,North India,5.108700837427955,14.477508488964345,17.852292020373515,306.18500897666064,12.73625695967136
2024-08-27,AD005,Semester Exchange Program,Instagram,22–27 Age,239102,11777,2683,1443,793,178773.39,6237099.54,South India,4.925512960995726,15.179875180436445,22.78169313067844,225.43933165195463,34.888299315686744
2024-08-28,AD001,UG Admission,Google Ads,17–21 Age,122769,4992,1154,639,335,76198.02,1803614.19,East India,4.066173056716272,15.264026442307694,23.116987179487182,227.456776119403,23.670092608705577
2024-08-28,AD005,Semester Exchange Program,Instagram,25–35 Age,118445,9312,1796,862,394,53888.89,1248957.41,Pan India,7.861876820465195,5.787037156357388,19.286941580756015,136.77383248730965,23.176528779865386
2024-08-29,AD001,UG Admission,Google Ads,17–21 Age,176924,6002,1405,726,305,149271.1,1316066.43,Pan India,3.3924170830413063,24.870226591136287,23.408863712095968,489.4134426229508,8.816619091036376
2024-08-29,AD005,Semester Exchange Program,Instagram,17–21 Age,141835,4781,815,412,201,71163.26,1195976.69,East India,3.370818204251419,14.88459736456808,17.04664296172349,354.0460696517413,16.806097556520037
2024-08-30,AD001,UG Admission,Google Ads,17–21 Age,89353,3461,777,423,218,68408.44,1404431.2,East India,3.87340100500263,19.76551285755562,22.450158913608785,313.80018348623855,20.530086638432334
2024-08-30,AD005,Semester Exchange Program,Instagram,25–35 Age,172603,13771,3131,1756,957,123949.96,7284646.5,West India,7.978424476978964,9.000795875390313,22.7361847360395,129.519289446186,58.77086608176396
2024-08-31,AD001,UG Admission,Google Ads,17–21 Age,275170,8309,2008,1217,654,116652.11,2196952.4,North India,3.019587891121852,14.039247803586473,24.16656637381153,178.36714067278288,18.83337043796293
2024-08-31,AD005,Semester Exchange Program,Instagram,25–35 Age,188007,12565,2831,1364,556,100933.35,2063936.01,North India,6.683261793443861,8.032896935933149,22.530839633903703,181.53480215827338,20.448503988027742
2024-09-01,AD005,Semester Exchange Program,Instagram,25–35 Age,277995,17323,3307,1962,807,119949.55,3907589.22,East India,6.231407039694958,6.924294290827224,19.09022686601628,148.63636926889714,32.57693938826782
2024-09-02,AD005,Semester Exchange Program,Instagram,17–21 Age,204641,14981,3396,1681,682,155414.22,5373759.1,Pan India,7.320624899213746,10.374088512115346,22.668713704025098,227.88008797653958,34.57701039197057
2024-09-03,AD005,Semester Exchange Program,Instagram,22–27 Age,80461,5310,1043,626,251,56362.02,988491.69,East India,6.59947055095015,10.61431638418079,19.642184557438792,224.54988047808763,17.538258742323286
2024-09-04,AD005,Semester Exchange Program,Instagram,17–21 Age,225116,11836,2871,1828,993,145813.18,7254951.42,South India,5.2577337905790795,12.319464346062858,24.25650557620818,146.84106747230612,49.75511418103631
2024-09-05,AD005,Semester Exchange Program,Instagram,17–21 Age,116737,9182,1836,1173,621,99175.68,2537615.16,South India,7.865543914954127,10.801097800043562,19.995643650620778,159.70318840579708,25.58707094319898
2024-09-06,AD005,Semester Exchange Program,Instagram,22–27 Age,63297,4534,954,479,279,50866.84,2142106.16,Pan India,7.163056700949492,11.218976621085133,21.041023378914865,182.31842293906809,42.11203526698337
2024-09-07,AD005,Semester Exchange Program,Instagram,22–27 Age,58123,2245,487,238,102,48037.73,806657.5,West India,3.862498494571856,21.397652561247217,21.692650334075726,470.958137254902,16.792165241779742
2024-09-08,AD005,Semester Exchange Program,Instagram,17–21 Age,245747,19560,3600,2070,927,200843.09,3867146.21,West India,7.959405404745532,10.268051635991819,18.404907975460123,216.65921251348436,19.254564396514713
2024-09-09,AD005,Semester Exchange Program,Instagram,17–21 Age,84497,2556,527,306,147,40400.53,517443.61,East India,3.0249594660165453,15.80615414710485,20.61815336463224,274.833537414966,12.807842124843411
2024-09-10,AD005,Semester Exchange Program,Instagram,17–21 Age,241659,17679,2873,1586,722,135221.61,4879841.23,East India,7.315680359514854,7.648713728152044,16.25091916963629,187.28754847645428,36.08773205702847
2024-09-11,AD005,Semester Exchange Program,Instagram,22–27 Age,65507,2625,419,269,116,58810.83,812926.32,West India,4.0072053368342315,22.404125714285716,15.961904761904764,506.9899137931035,13.822731629531498
2024-09-12,AD005,Semester Exchange Program,Instagram,17–21 Age,89606,3064,523,302,174,82237.51,1090015.64,Pan India,3.4194138785349195,26.8399184073107,17.069190600522195,472.62936781609193,13.254482534794645
2024-09-13,AD005,Semester Exchange Program,Instagram,25–35 Age,288944,22296,3936,2456,1336,268441.11,10200618.61,North India,7.716374107093415,12.039877556512378,17.653390742734125,200.9289745508982,37.99946517133684
2024-09-14,AD005,Semester Exchange Program,Instagram,25–35 Age,61065,3349,511,253,103,50674.5,618470.9,East India,5.484319986899206,15.131233203941475,15.258286055538967,491.9854368932039,12.204775577460063
2024-09-15,AD005,Semester Exchange Program,Instagram,17–21 Age,52998,2691,556,360,169,42374.05,1263776.46,South India,5.077550096230047,15.746581196581198,20.66146413972501,250.73402366863908,29.824301901753547
2024-09-16,AD005,Semester Exchange Program,Instagram,17–21 Age,188733,6063,1486,848,495,117044.6,1718164.73,West India,3.2124747659391844,19.304733630216067,24.50931881906647,236.4537373737374,14.679572829502598
2024-09-17,AD005,Semester Exchange Program,Instagram,22–27 Age,264523,8422,1397,690,285,174372.08,2190322.56,North India,3.183844126975726,20.704355260033246,16.58750890524816,611.8318596491227,12.561199935218989
2024-09-18,AD005,Semester Exchange Program,Instagram,17–21 Age,99863,5899,1473,894,463,73758.95,1765141.51,East India,5.90709271702232,12.503636209527038,24.970333954907613,159.30658747300217,23.9312179742255
2024-09-19,AD005,Semester Exchange Program,Instagram,25–35 Age,76229,4994,1189,748,448,38131.31,2070391.74,North India,6.5513124926209185,7.635424509411293,23.80857028434121,85.11453125,54.296370620364215
2024-09-20,AD005,Semester Exchange Program,Instagram,17–21 Age,121757,6018,1136,664,374,107787.88,2220089.24,South India,4.942631635142127,17.910913924891993,18.876703223662346,288.20288770053475,20.5968355625883
2024-09-21,AD005,Semester Exchange Program,Instagram,25–35 Age,114298,4785,1131,713,345,80918.92,2265577.65,North India,4.186424959316874,16.910955067920586,23.636363636363637,234.54759420289855,27.998120217125983
2024-09-22,AD005,Semester Exchange Program,Instagram,17–21 Age,105308,7365,1272,726,432,43967.23,2323390.45,North India,6.993770653701523,5.969752885268161,17.270875763747455,101.77599537037038,52.843684944446125
2024-09-23,AD005,Semester Exchange Program,Instagram,22–27 Age,136857,9505,1522,788,362,65108.72,1489069.41,South India,6.945205579546535,6.849944239873751,16.012624934245135,179.85834254143646,22.87050659266531
2024-09-24,AD005,Semester Exchange Program,Instagram,17–21 Age,134230,8702,1365,650,332,124821.77,1474440.35,West India,6.4829024808165086,14.34403240634337,15.68604918409561,375.969186746988,11.812365343000664
2024-09-25,AD005,Semester Exchange Program,Instagram,22–27 Age,262940,21020,4963,2852,1664,200318.65,7439846.28,North India,7.994219213508785,9.529907231208373,23.610846812559465,120.38380408653846,37.14005800258738
2024-09-26,AD005,Semester Exchange Program,Instagram,25–35 Age,273481,17743,3097,1835,1000,262907.98,7305475.89,South India,6.48783644933286,14.81756072817449,17.454770895564447,262.90798,27.787197216303593
2024-09-27,AD005,Semester Exchange Program,Instagram,17–21 Age,81135,4547,1123,543,325,72931.67,1570056.62,North India,5.6042398471683,16.039513965251814,24.697602815042885,224.40513846153846,21.527775519194886
2024-09-28,AD005,Semester Exchange Program,Instagram,22–27 Age,177065,8511,1962,1141,682,126930.36,4613730.38,West India,4.8067094005026405,14.913683468452591,23.052520267888614,186.11489736070382,36.348517249931376
2024-09-29,AD005,Semester Exchange Program,Instagram,17–21 Age,120820,8446,1398,808,382,96604.45,1911053.53,South India,6.990564476080118,11.437893677480464,16.55221406582998,252.89123036649215,19.78225154224262
2024-09-30,AD005,Semester Exchange Program,Instagram,17–21 Age,108200,3265,588,270,146,90135.86,550296.55,Pan India,3.0175600739371533,27.606695252679938,18.00918836140888,617.368904109589,6.105189987647536
2024-10-01,AD005,Semester Exchange Program,Instagram,25–35 Age,181393,7776,1216,691,308,116710.52,955852.67,South India,4.28682473965368,15.009068930041153,15.637860082304528,378.93025974025977,8.18994440261255
2024-10-02,AD005,Semester Exchange Program,Instagram,25–35 Age,188107,11836,2751,1255,668,83985.35,3644883.8,North India,6.292163502687301,7.095754477864144,23.242649543764784,125.72657185628744,43.399042809251846
2024-10-03,AD005,Semester Exchange Program,Instagram,17–21 Age,136913,4144,997,508,257,88554.32,1706756.01,South India,3.026739608364436,21.369285714285716,24.05888030888031,344.5693385214008,19.273548822914567
2024-10-04,AD005,Semester Exchange Program,Instagram,25–35 Age,275383,21966,4741,2231,912,239728.52,3926372.14,Pan India,7.976527236612283,10.91361740872257,21.583356095784396,262.8602192982456,16.378410628822973
2024-10-05,AD005,Semester Exchange Program,Instagram,25–35 Age,287478,15296,2824,1485,658,273924.01,2298553.78,North India,5.3207549795114755,17.908211950836822,18.46234309623431,416.2978875379939,8.391209591302346
2024-10-06,AD005,Semester Exchange Program,Instagram,25–35 Age,177706,6076,1461,913,494,142058.98,1710667.68,Pan India,3.419130473928849,23.38034562211982,24.04542462146149,287.5687854251012,12.041953841988727
2024-10-07,AD005,Semester Exchange Program,Instagram,25–35 Age,295188,8972,1635,877,449,209783.61,3330514.34,East India,3.039418946569644,23.38203410610789,18.223361569326794,467.2240757238307,15.875951128879898
2024-10-08,AD005,Semester Exchange Program,Instagram,25–35 Age,142451,6326,1430,782,396,65523.4,2443483.47,North India,4.440825266231897,10.357793234271261,22.605121719886185,165.46313131313133,37.29176858954206
2024-10-09,AD005,Semester Exchange Program,Instagram,22–27 Age,54463,3186,540,317,161,38378.96,865326.9,East India,5.849843012687512,12.046126804770873,16.94915254237288,238.37863354037268,22.54690851445688
2024-10-10,AD005,Semester Exchange Program,Instagram,25–35 Age,139686,5412,1042,509,290,75836.12,1654751.42,East India,3.8744040204458567,14.012586844050258,19.25351071692535,261.5038620689655,21.82009601757052
2024-10-11,AD005,Semester Exchange Program,Instagram,25–35 Age,120409,4489,780,484,246,110563.17,1888857.04,East India,3.728126635052197,24.62979950991312,17.375807529516596,449.4437804878049,17.083962408096657
2024-10-12,AD005,Semester Exchange Program,Instagram,17–21 Age,216016,10639,1987,1050,475,139364.0,1826451.72,South India,4.925098140878453,13.099351442804775,18.676567346555128,293.3978947368421,13.10562067678884
2024-10-13,AD005,Semester Exchange Program,Instagram,17–21 Age,58912,4326,782,498,295,48216.62,1214180.74,South India,7.343155893536121,11.145774387424874,18.07674526121128,163.44616949152544,25.181788769100777
2024-10-14,AD005,Semester Exchange Program,Instagram,22–27 Age,202717,6817,1069,693,358,116988.99,1522257.6,West India,3.362816142701402,17.161359835704857,15.681384773360715,326.78488826815646,13.0119731779888
2024-10-15,AD005,Semester Exchange Program,Instagram,22–27 Age,251656,18834,3343,1918,1080,241798.27,7037867.27,South India,7.484025813014592,12.838391738345544,17.749814165870234,223.88728703703703,29.106359073619508
2024-10-16,AD005,Semester Exchange Program,Instagram,17–21 Age,199622,6041,993,525,228,176721.83,988512.45,South India,3.0262195549588724,29.25373779175633,16.437675881476576,775.0957456140351,5.593606913192332
2024-10-17,AD005,Semester Exchange Program,Instagram,25–35 Age,69381,3391,607,363,166,49757.02,578094.77,Pan India,4.887505224773353,14.673258625774107,17.900324388086112,299.7410843373494,11.618355962636027
2024-10-18,AD005,Semester Exchange Program,Instagram,17–21 Age,287101,12759,2552,1493,878,208157.08,4202662.82,North India,4.444080654543175,16.31452935183008,20.001567520965594,237.08095671981775,20.189862482698164
2024-10-19,AD005,Semester Exchange Program,Instagram,17–21 Age,184878,12850,2357,1514,788,119293.73,4620820.81,East India,6.950529538398295,9.283558754863813,18.342412451361866,151.38798223350253,38.734817077142274
2024-10-20,AD005,Semester Exchange Program,Instagram,22–27 Age,92994,4254,1025,663,325,63509.98,1979290.65,West India,4.574488676688818,14.929473436765399,24.09496944052656,195.41532307692307,31.165033432540834
2024-10-21,AD005,Semester Exchange Program,Instagram,25–35 Age,122794,7849,1907,1022,609,115044.95,2146534.46,East India,6.3920061240777235,14.657274812077972,24.296088673716397,188.90796387520524,18.658224111532057
2024-10-22,AD005,Semester Exchange Program,Instagram,17–21 Age,91570,6739,1285,721,353,79415.47,2003387.48,West India,7.359397182483346,11.784459118563586,19.068110995696692,224.9730028328612,25.226665283225042
2024-10-23,AD005,Semester Exchange Program,Instagram,25–35 Age,136044,5700,1277,576,315,81289.85,1260959.52,West India,4.189820940284026,14.261377192982458,22.403508771929825,258.0630158730159,15.511893797319098
2024-10-24,AD005,Semester Exchange Program,Instagram,22–27 Age,167984,5400,1206,563,278,99048.93,1366324.42,East India,3.21459186589199,18.342394444444444,22.333333333333332,356.29111510791364,13.794438970718815
2024-10-25,AD005,Semester Exchange Program,Instagram,22–27 Age,95036,5272,948,435,238,52509.6,1552232.36,North India,5.5473715223704705,9.96009104704097,17.981790591805765,220.62857142857143,29.560925240337006
2024-10-26,AD005,Semester Exchange Program,Instagram,25–35 Age,59294,3218,771,376,216,51407.62,827192.52,West India,5.42719330792323,15.975021752641393,23.958980733374766,237.99824074074075,16.09085423522816
2024-10-27,AD005,Semester Exchange Program,Instagram,22–27 Age,130677,9462,1831,969,562,89431.65,2487761.4,North India,7.240753919970615,9.451664552948635,19.351088564785456,159.13104982206406,27.81746059700341
2024-10-28,AD005,Semester Exchange Program,Instagram,22–27 Age,97058,3274,651,375,190,45063.28,895881.61,Pan India,3.3732407426487256,13.763982895540623,19.88393402565669,237.17515789473683,19.880523787882286
2024-10-29,AD005,Semester Exchange Program,Instagram,17–21 Age,179478,6773,1044,667,270,91661.15,2080724.29,North India,3.7737215703317393,13.533316108076184,15.414144396869926,339.4857407407407,22.700176574262926
2024-10-30,AD005,Semester Exchange Program,Instagram,25–35 Age,281673,15379,3271,1753,1035,204309.98,3459761.8,South India,5.45987723352966,13.284997724169322,21.2692632810976,197.4009468599034,16.933885461689144
2024-10-31,AD005,Semester Exchange Program,Instagram,25–35 Age,116450,6235,1558,824,360,65629.02,1949668.5,South India,5.354229282954058,10.525905372894949,24.987971130713714,182.30283333333335,29.707414494380686
2024-11-01,AD005,Semester Exchange Program,Instagram,17–21 Age,225961,14171,3221,1819,993,168277.96,3222207.73,North India,6.271436221294826,11.874811939877214,22.72951802977913,169.46420946626384,19.14812688482794
2024-11-02,AD005,Semester Exchange Program,Instagram,25–35 Age,106756,7681,1748,926,405,72448.35,1950812.15,Pan India,7.194911761399828,9.432150761619582,22.757453456581175,178.88481481481483,26.926936914367268
2024-11-03,AD005,Semester Exchange Program,Instagram,17–21 Age,232832,9147,1633,749,397,193724.4,3007990.84,South India,3.928583699835074,21.179009511315186,17.852847928282497,487.9707808564232,15.527165602267964
2024-11-04,AD005,Semester Exchange Program,Instagram,22–27 Age,283483,9399,2257,1289,646,152209.39,2606457.79,Pan India,3.3155427309574117,16.194211086285776,24.013192892860943,235.61825077399382,17.124158962860307
2024-11-05,AD005,Semester Exchange Program,Instagram,25–35 Age,239123,8684,1946,1221,722,204001.7,2714132.08,North India,3.631603818955098,23.491674343620453,22.40902809765085,282.55083102493074,13.304458149123267
2024-11-06,AD005,Semester Exchange Program,Instagram,25–35 Age,276380,16064,2534,1232,551,170390.62,3092023.95,East India,5.812287430349518,10.606985806772908,15.774402390438247,309.23887477313974,18.146679377069
2024-11-07,AD005,Semester Exchange Program,Instagram,17–21 Age,270180,14454,3258,1917,990,268873.26,6443869.42,West India,5.349766822118587,18.601996679119967,22.54047322540473,271.5891515151515,23.96619663852032
2024-11-08,AD005,Semester Exchange Program,Instagram,17–21 Age,286662,11043,1712,779,318,131184.55,1392508.14,East India,3.852272013730456,11.879430408403513,15.50303359594313,412.5300314465408,10.614879114956754
2024-11-09,AD005,Semester Exchange Program,Instagram,22–27 Age,181568,10036,2164,1043,557,105288.6,2943846.76,Pan India,5.527405710257314,10.49109206855321,21.56237544838581,189.02800718132855,27.959786339641706
2024-11-10,AD005,Semester Exchange Program,Instagram,17–21 Age,55161,1674,327,182,93,27683.46,419254.85,North India,3.034752814488497,16.537311827956987,19.53405017921147,297.6716129032258,15.144597171018363
2024-11-11,AD005,Semester Exchange Program,Instagram,25–35 Age,146332,7956,1417,687,389,145598.6,1883807.49,East India,5.436951589536124,18.300477626948215,17.81045751633987,374.2894601542417,12.938362662827801
2024-11-12,AD005,Semester Exchange Program,Instagram,17–21 Age,283452,10161,2461,1357,599,241562.24,2333253.91,East India,3.584733923203929,23.77347111504773,24.220057080995964,403.2758597662771,9.659017526911493
2024-11-13,AD005,Semester Exchange Program,Instagram,17–21 Age,266279,21175,3231,1568,646,219965.47,2905813.4,East India,7.952185489655587,10.38797969303424,15.258559622195985,340.50382352941176,13.210316146438801
2024-11-14,AD005,Semester Exchange Program,Instagram,25–35 Age,126096,4710,786,422,172,75860.32,757098.6,Pan India,3.735249333840883,16.106225053078557,16.687898089171973,441.0483720930233,9.98016617910391
2024-11-15,AD005,Semester Exchange Program,Instagram,22–27 Age,72191,4406,911,578,345,56628.01,1560935.41,West India,6.103253868210719,12.852476168860646,20.67635043123014,164.13915942028987,27.5647230054526
2024-11-16,AD005,Semester Exchange Program,Instagram,25–35 Age,102772,7546,1445,670,401,91991.98,2282140.1,Pan India,7.342466819756353,12.190826928173866,19.149218128809967,229.40643391521195,24.808033265508584
2024-11-17,AD005,Semester Exchange Program,Instagram,22–27 Age,110873,5990,1401,803,465,86112.93,2382488.17,Pan India,5.402577724062666,14.376115191986644,23.388981636060098,185.18909677419353,27.667020155974257
2024-11-18,AD005,Semester Exchange Program,Instagram,17–21 Age,204362,14066,3141,1562,659,184747.29,3568654.0,South India,6.8828842935575105,13.13431608133087,22.330442201052183,280.34490136570565,19.316407834723854
2024-11-19,AD005,Semester Exchange Program,Instagram,17–21 Age,180572,12720,2814,1384,578,137201.61,3495163.5,West India,7.044281505438274,10.786290094339622,22.12264150943396,237.3730276816609,25.474653686644057
2024-11-20,AD005,Semester Exchange Program,Instagram,25–35 Age,193929,13873,3062,1471,874,161155.16,6776185.69,West India,7.153649015876945,11.616460751099257,22.07164996756289,184.38805491990848,42.047587492699584
2024-11-21,AD005,Semester Exchange Program,Instagram,25–35 Age,82283,2921,481,235,130,76726.47,415137.55,North India,3.549943487719213,26.26719274221157,16.466963368709344,590.2036153846154,5.410617092119577
2024-11-22,AD005,Semester Exchange Program,Instagram,25–35 Age,192091,11604,2347,1104,643,125058.01,4406790.35,West India,6.040886871326611,10.777146673560841,20.22578421234057,194.49146189735615,35.23796956308516
2024-11-23,AD005,Semester Exchange Program,Instagram,25–35 Age,65161,2390,561,334,173,46009.7,825433.67,South India,3.6678381240312454,19.25092050209205,23.472803347280337,265.95202312138724,17.940427127323154
2024-11-24,AD005,Semester Exchange Program,Instagram,22–27 Age,273486,9563,1760,876,515,230126.27,3733798.06,Pan India,3.4967054986361275,24.06423402697898,18.40426644358465,446.8471262135922,16.224997085295826
2024-11-25,AD005,Semester Exchange Program,Instagram,22–27 Age,69058,3605,672,383,211,46789.73,1676078.02,South India,5.220249645225753,12.979120665742025,18.640776699029125,221.7522748815166,35.82149373377448
2024-11-26,AD005,Semester Exchange Program,Instagram,22–27 Age,91853,6881,1240,672,277,44008.16,1877093.83,North India,7.49131764885197,6.39560528992879,18.0206365353873,158.87422382671483,42.653313158287006
2024-11-27,AD005,Semester Exchange Program,Instagram,17–21 Age,90600,5028,1186,602,308,73545.38,1650695.41,East India,5.549668874172185,14.627163882259348,23.587907716786,238.78370129870132,22.44458333072723
2024-11-28,AD005,Semester Exchange Program,Instagram,22–27 Age,175761,5318,1233,657,374,116485.8,2032416.22,South India,3.0256996717132925,21.904061677322304,23.1854080481384,311.45935828877003,17.44775946939455
2024-11-29,AD005,Semester Exchange Program,Instagram,22–27 Age,255808,20215,4403,2084,1238,219725.73,5687975.93,West India,7.902411183387541,10.869440019787287,21.780855800148405,177.48443457189015,25.88670853431685
2024-11-30,AD005,Semester Exchange Program,Instagram,22–27 Age,80454,5850,1090,544,298,70151.88,1542618.67,Pan India,7.271235737191438,11.991774358974359,18.632478632478634,235.4089932885906,21.98969820908577
2024-12-01,AD005,Semester Exchange Program,Instagram,17–21 Age,197437,15661,3170,2036,967,126999.65,3380862.13,East India,7.932150508769887,8.109293787114488,20.241363897579976,131.3336608066184,26.621035018600445
2024-12-02,AD005,Semester Exchange Program,Instagram,25–35 Age,89542,6519,1086,697,285,60866.25,1813988.18,East India,7.2803823903866345,9.336746433502071,16.65899677864703,213.56578947368422,29.802857577064465
2024-12-03,AD005,Semester Exchange Program,Instagram,17–21 Age,264827,17541,3210,1832,918,239779.4,4492737.47,North India,6.623569349046736,13.669653953594436,18.299982897212246,261.1976034858388,18.73696184909963
2024-12-04,AD005,Semester Exchange Program,Instagram,25–35 Age,246484,15426,3748,2056,1100,197907.72,3733897.51,North India,6.258418396325928,12.829490470633994,24.296642032931416,179.9161090909091,18.86686133315062
2024-12-05,AD005,Semester Exchange Program,Instagram,22–27 Age,166847,6747,1403,818,471,125046.51,1803264.94,Pan India,4.04382458180249,18.53364606491774,20.794427152808655,265.49152866242036,14.420753845909015
2024-12-06,AD005,Semester Exchange Program,Instagram,17–21 Age,159764,8942,1411,644,294,90588.72,1354157.21,Pan India,5.597005583235272,10.130700067099083,15.779467680608365,308.12489795918367,14.948408698124886
2024-12-07,AD005,Semester Exchange Program,Instagram,22–27 Age,102163,5048,1064,661,327,60848.34,2575367.84,West India,4.94112349872263,12.053950079239302,21.077654516640255,186.08055045871558,42.32437302315889
2024-12-08,AD005,Semester Exchange Program,Instagram,25–35 Age,126853,7221,1286,797,398,50966.79,2508469.86,West India,5.692415630690642,7.058134607395098,17.809167705303974,128.05726130653267,49.21773295905039
2024-12-09,AD005,Semester Exchange Program,Instagram,25–35 Age,220003,12964,2716,1272,714,149924.94,5270433.16,East India,5.892646918451112,11.564713051527306,20.950323974082075,209.97890756302522,35.153812034208585
2024-12-10,AD005,Semester Exchange Program,Instagram,22–27 Age,201824,7307,1450,689,362,150905.55,1905071.16,Pan India,3.6204812113524656,20.652189681127684,19.84398521965239,416.86616022099446,12.624261731924372
2024-12-11,AD005,Semester Exchange Program,Instagram,17–21 Age,250260,19853,3492,1798,784,135506.91,2906425.19,West India,7.93294973227843,6.825513020702161,17.589281216944542,172.84044642857143,21.44853860220117
2024-12-12,AD005,Semester Exchange Program,Instagram,25–35 Age,135664,4928,1186,699,396,57125.92,2556577.29,West India,3.632503832999175,11.59211038961039,24.066558441558442,144.25737373737374,44.753367473119035
2024-12-13,AD005,Semester Exchange Program,Instagram,25–35 Age,160397,9855,1850,945,509,66687.61,2358767.81,Pan India,6.1441298777408555,6.766880771182141,18.772196854388636,131.0169155206287,35.370405537100524
2024-12-14,AD005,Semester Exchange Program,Instagram,22–27 Age,79723,3466,546,277,162,45007.68,714695.19,Pan India,4.347553403660173,12.985481823427582,15.753029428736296,277.8251851851852,15.879405248170977
2024-12-15,AD005,Semester Exchange Program,Instagram,25–35 Age,152326,8620,2136,1366,558,144403.81,4066244.11,North India,5.658915746491078,16.752182134570766,24.779582366589327,258.7881899641577,28.158842277083963
2024-12-16,AD005,Semester Exchange Program,Instagram,25–35 Age,215008,12718,3010,1775,928,185494.55,5966828.56,North India,5.915128739395743,14.58519814436232,23.66724327724485,199.88636853448276,32.1671367703256
2024-12-17,AD005,Semester Exchange Program,Instagram,25–35 Age,226154,6787,1355,775,413,127284.48,3048285.96,East India,3.0010523802364757,18.754159422425225,19.964638279062914,308.19486682808713,23.94860677436872
2024-12-18,AD005,Semester Exchange Program,Instagram,17–21 Age,65380,3622,886,466,197,38280.77,618935.67,East India,5.539920464973998,10.568959138597458,24.461623412479295,194.31862944162435,16.16831819213668
2024-12-19,AD005,Semester Exchange Program,Instagram,22–27 Age,64816,4503,783,385,198,36917.17,1292747.35,South India,6.947358676869908,8.198349988896291,17.388407728181214,186.4503535353535,35.017509467816744
2024-12-20,AD005,Semester Exchange Program,Instagram,25–35 Age,129732,6744,1532,866,459,59861.08,3616448.38,North India,5.198409027842013,8.876198102016607,22.716488730723604,130.4162962962963,60.41401825693756
2024-12-21,AD005,Semester Exchange Program,Instagram,25–35 Age,191010,6685,1113,682,386,84242.54,2143080.95,East India,3.4998167635202346,12.601726252804786,16.649214659685864,218.24492227979272,25.4394151695806
2024-12-22,AD005,Semester Exchange Program,Instagram,22–27 Age,68302,2222,383,243,139,55070.2,866752.39,West India,3.2531990278469154,24.78406840684068,17.236723672367237,396.1884892086331,15.739045618138304
2024-12-23,AD005,Semester Exchange Program,Instagram,22–27 Age,148429,6118,1413,782,344,93856.35,1316377.62,North India,4.1218360293473655,15.341018306636157,23.09578293559987,272.83822674418604,14.025450808602722
2024-12-24,AD005,Semester Exchange Program,Instagram,22–27 Age,130005,7572,1183,758,342,52249.34,2407660.84,South India,5.82439136956271,6.900335446381405,15.623349181193872,152.77584795321636,46.080215367313734
